Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Science-Technology	What scientists study recent or fossilized skeletal remains in order to find traces of ancient diseases?	Mycologists	Parapsychologists	Paleopathologists	Epidemiologists	Paleopathologists
Science-Technology	People who suffer from this condition tend to be self-destructive. They may use drugs, or engage in promiscuous sexual activities.	Obsessive Compulsive Disorder	Panic Disorder	Borderline Personality Disorder	Generalized Anxiety Disorder	Borderline Personality Disorder
Science-Technology	People with this disorder engage in idiosyncratic behaviors, such as wearing an odd-looking hat every day, or wearing their pants backwards.	Antisocial Personality Disorder	Narcissistic Personality Disorder	Schizotypal Personality Disorder	Histrionic Personality Disorder	Schizotypal Personality Disorder
Science-Technology	This disorder, also known as manic depression, involves high risk of death through suicide.	Dependent Personality Disorder	Antisocial Personality Disorder	Bipolar Disorder	Schizophrenia	Bipolar Disorder
Science-Technology	People suffreing from this mental illness manifest a psychiatric condition as a physical complaint.	Agoraphobia	Kleptomania	Somatization Disorder	Munchausen Syndrome	Somatization Disorder
Science-Technology	A person with this disorder has fluctuating levels of orientation.	Dementia	Psychosis	Delusional State	Delirium	Delirium
Science-Technology	An old adage states, Neurotics build castles in the sand. Psychotics live in them.  Which one of the following disorders is not considered a neurosis?	Schizoid Personality Disorder	Obsessive-Compulsive Disorder	Panic Disorder	Agoraphobia	Schizoid Personality Disorder
Science-Technology	According to statistics, which of the following people is most likely to commit suicide?	A recovering alcoholic.	A middle-aged divorced man.	A middle-aged divorced woman living alone.	A teenage boy who smokes marijuana.	A middle-aged divorced man.
Science-Technology	Depression can cause brain damage.	False	True			True
Science-Technology	Three of the following four disorders are actually different names for the same disease. Which is the odd one?	Antisocial Personality	Psychopath	Maniac	Sociopath	Maniac
Science-Technology	People with this disorder have difficulty engaging in everyday human interaction.	Autism	Huntingtons Disease	Cerebral Palsy	Addisons Disease	Autism
Science-Technology	Located in the upper anterior portion of the chest cavity, the thymus is an organ belonging to which system of the human body?	Endocrine system	Integumentary system	Lymphatic System	Nervous system	Lymphatic System
Science-Technology	Which are the endocrine systems so-called instant messengers used to affect distant cells within specific organs?	Nephrons	Neurons	Acids	Hormones	Hormones
Science-Technology	In humans, which of these organs belongs to the integumentary system?	Skin	Tonsils	Liver	Pharynx	Skin
Science-Technology	Mucus is a slippery secretion of the lining of various membranes typical for which system of the human body?	All of these	Reproductive system	Digestive system	Respiratory system	All of these
Science-Technology	Which of the following is not a function of the circulatory system?	Excretion of unwanted substances	Stabilizing body temperature	Maintaing pH	Transport of vital substances	Excretion of unwanted substances
Science-Technology	Comparing a newborn babys skeletal system to an adults skeletal system, we will find out that the baby has about 60 bones more that the already completely developed person.	True	False			True
Science-Technology	Emphysema is a chronic disease affecting the organs of which system of the body?	Respiratory system	Skeletal system	Urinary system	Digestive system	Respiratory system
Science-Technology	In humans, the nervous system is divided into a central nervous system and a peripheral nervous system. The peripheral nervous system has two more divisions. The first one is the autonomic nervous system. What is the second one?	Sympathetic nervous system	Parasympathetic nervous system	Enteric nervous system	Somatic nervous system	Somatic nervous system
Science-Technology	In the female body the breasts are organs of the reproductive system.	False	True			True
Science-Technology	Australopithecus were early hominids that differed in many ways from modern-day humans -- they were short, and their brain-case was much smaller. In 1924, Raymond Dart found the first remains of an Australopithecus on this continent.	Africa	Australia	Asia	Europe	Africa
Science-Technology	The most complete Australopithecus skeleton, dubbed Lucy,  was found in 1974.  She was 1.10m (3 7) tall and weighed about 30kg (66lbs).  Anthropologists named the skeleton after this Lucy.	Lucille Ball from the TV show I Love Lucy	Lucy of Lucy Clothing Manufacturers	Lucy from The Beatles song Lucy in the Sky with Diamonds	Actress Lucy Liu	Lucy from The Beatles song Lucy in the Sky with Diamonds
Science-Technology	Ancient footsteps found in Tanzania prove that there were bipedal hominids as early as 3.8 million years ago.	False	True			True
Science-Technology	Although the Australopithecus were much more intelligent and sophisticated than other animals at that time, they were still closer to monkeys than humans. Later, a new genus developed -- the Homo genus. The first Homo genus specie diverged from the Australopithecus and was called this.	Homo sapiens	Homo erectus	Homo neanderthalensis	Homo habilis	Homo habilis
Science-Technology	There is evidence that Sinanthropus pekinensis used tools and was able to light a fire. Unfortunately, the teeth of the Sinanthropus are still considered medicine and are sold in some pharmacies in its home country.	China	Zimbabwe	France	Japan	China
Science-Technology	There are theories that Neanderthals actually buried their dead.	True	False			True
Science-Technology	About 230,000 years ago one highly sophisticated and relatively intelligent specie of the Homo genus appeared; homo Neanderthalus was very well adapted to cold - it was short and muscular (many modern day heavy-weight champions would envy an average Neanderthal) and had a large nose. In 1983 the hyoid bone of a Neanderthal was found and that raised many disputes. What did this tiny bone prove?	That Neanderthals were cannibals	That Neanderthals probably had sophisticated language	That they were possibly more intelligent than modern people	That they were vegetarians	That Neanderthals probably had sophisticated language
Science-Technology	Neanderthals are the ancestors of modern-day humans.	False	True			False
Science-Technology	Which part of a building is also a computer operating system name?	Doors	Windows	Balcony	Loggia	Windows
Science-Technology	Which animal can be connected to a computer USB port?	Dog	Mouse	Rat	Cat	Mouse
Science-Technology	Which of these is a popular database name?	Mosque	Oracle	Shrine	Church	Oracle
Science-Technology	Which bathroom item is also a communication protocol?	BRUSH	GEL	SOAP	COMB	SOAP
Science-Technology	Which wall is used for computer protection in the Internet or other networks?	Firewall	Wooden wall	Brickwall	Protective wall	Firewall
Science-Technology	Which celestial body is also a name of a big American vendor of computers, computer components and software?	Sun	Venus	Moon	Pluto	Sun
Science-Technology	Which commercial building can also store data?	Warehouse	Super market	Store	Shop	Warehouse
Science-Technology	The name of which animal group is also a collective name for software errors?	Insects	Spiders	Ants	Bugs	Bugs
Science-Technology	Which of these is a computer for bulk data processing?	A-frame	Body-on-frame	Window-frame	Mainframe	Mainframe
Science-Technology	Which hat is a distribution of the Linux operating system?	Black Hat	White Hat	Red Hat	Blue Hat	Red Hat
Science-Technology	The name of which Native American group is also a name of an open source organization?	Iroquois	Navajo	Cherokees	Apache	Apache
Science-Technology	The name of which island is also a computer programming language name?	Cuba	Jamaica	Java	Malta	Java
Science-Technology	How many bones (on average) does the human body contain?	207	206	208	205	206
Science-Technology	A tendon is a tough band of fibrous connective tissue that connects a muscle to a bone.	False	True			True
