Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Television	Who played the role of Thelma Lou on 1960s CBS series, The Andy Griffith Show?	Cindy Brady	Helen Crump	Betty Lynn	Tina Louise	Betty Lynn
Television	Who played the role of Marcus Welby on ABC drama, Marcus Welby, M.D?	Alan Hale Jr.	Russell Johnson	Robert Young	James Brolin	Robert Young
Television	Who played the role of Samantha Stevens on ABC sitcom, Bewitched?	Elizabeth Montgomery	Bonnie Franklin	Jane Wyatt	Carrie Montgomery	Elizabeth Montgomery
Television	Who played the role of Lucas McCain in the black and white western, The Rifleman?	Johnny Connors	Mike Connors	Chuck Connors	Tim Connors	Chuck Connors
Television	Who played the role of Oliver Wendell Douglas on TV show, Green Acres?	Buddy Ebsen	Eddie Albert	Max Baer	Jim Nabors	Eddie Albert
Television	Who played the role of Archie Bunker on 1970s CBS sitcom, All in the Family?	Paul Downing	Carroll OConnor	Ron Howard	Don Rickles	Carroll OConnor
Television	Who played the role of Jack Tripper on the famous American sitcom, Threes Company?	John Ritter	Russell Johnson	Tony Dow	Jerry Mathers	John Ritter
Television	Everyone knows Richies dad on the sitcom Happy Days owned a hardware store, and the Fonz was a mechanic. Lesser known, perhaps, is the profession of Ralph Malphs father. Ralphs dad earned a living as which of the following?	policeman	postal worker	barber	optometrist	optometrist
Television	Lee Majors character, Colt Seavers, was the unknown stuntman on the show The Fall Guy. What other line of work was he in?	bodyguard	bounty hunter	undercover policeman	truck driver	bounty hunter
Television	Which friend accidentally cut off Chandlers little toe?	Joey	Phoebe	Ross	Monica	Monica
Television	When Joey arrived late at Monica and Chandlers wedding, what attire was he wearing?	WW1 soldier	Fireman	Priest	Clown	WW1 soldier
Television	Who plays Chandlers dad?	Helen Baxendale	Bruce Willis	Brad Pitt	Kathleen Turner	Kathleen Turner
Television	What recipes did Rachel mix together to make Thanksgiving dessert?	trifle and shepherds pie	cheesecake and tomato soup	apple pie and meat and potato pie	jelly and sausage rolls	trifle and shepherds pie
Television	What was Marcels favourite song?	Hollaback girl	Welcome to the jungle	The lion sleeps tonight	King of the swingers	The lion sleeps tonight
Television	What is so special about Monicas left over turkey sandwiches?	Phoebe eats them.	It has a moist-maker.	It has cheese on it.	They are deep fried.	It has a moist-maker.
Television	We have seen her in TV series as Dr. Susan Lewis, Laura Michaels Kelly and Christina Blake Bauer Thorpe Lindsay Spaulding Spaulding.	Maura Tierney	Sherry Stringfield	Lacey Kohl	Sharon Lawrence	Sherry Stringfield
Television	We know him as Michael, Philippe Ferronaire and Sanford Sandy Cohen from the TV screen.	Peter Gallagher	Forest Whitaker	Benjamin McKenzie	Ossie Davis	Peter Gallagher
Television	On TV, she has played Monica Geller Bing, Gabriella Easden and Marie-Frederique Freddy de Lancel, among others.	Courteney Cox	Jennifer Aniston	Lucy Gutteridge	Lisa Kudrow	Courteney Cox
Television	We know him as Jean-Luc Rieupeyroux, Meego and Larry Burton from the TV screen.	Perry King	Matt Frewer	Jonathan Lipnicki	Bronson Pinchot	Bronson Pinchot
Television	We have seen her on TV as Margo Vincent, Lexy Monroe and Julie Cooper-Nichol.	Kelly Rowan	Rachel Bilson	Melinda Clarke	Julie Nathanson	Melinda Clarke
Television	On TV, he has played the roles of Captain Nemo, Professor Alan Hood and Captain Jean-Luc Picard.	Robert Beltran	Patrick Stewart	Leonard Nimoy	Tim Russ	Patrick Stewart
Television	He has played Aristotle Zakalokis, Jamie and Jake Ochmonek on TV.	Jon Cryer	Joseph Cacia	Josh Blake	Tom La Grua	Josh Blake
Television	We know him as Eddie Connors, Peter Burke and Scott Grainger from the TV screen.	Peter Barton	Ronn Moss	John McCook	Jack Wagner	Peter Barton
Television	We have seen him in TV series as Andrew Frisco Jones, Dr. Peter Burns and Jack Williams.	Casper Van Dien	Joseph Mascolo	Jason Winston George	Jack Wagner	Jack Wagner
Television	She has played Robin Kennedy, Jesse Warner and Kelly Bundy in TV series.	Peggy McCay	Christina Applegate	Suzanne Rogers	Jennifer Milmore	Christina Applegate
Television	What is the name of Chandlers annoying on-again off-again girlfriend on Friends?	Ginger	Monica	Kathy	Janice	Janice
Television	On TV show Friends, what is the name of Ross girlfriend, that he brought back from China?	Elizabeth	Emily	Sara	Julie	Julie
Television	What is the name of the teenager that Monica dated, on TV-series Friends?	Richard	Bobby	Ethan	Paul	Ethan
Television	In Friends, who did Rachel date that was also her assistant at work?	Paolo	Joshua	Tag	Joey	Tag
Television	On TV show Friends, Joey had a crush on this dancer roommate of his.	Janice	Janine	Ginger	Kathy	Janine
Television	What is the name of the man that Phoebe married, on TV show Friends?	Mike	Richard	Kevin	David	Mike
Television	Rachel and Ross got married at the end of the Friends series.	True	False			False
Television	What actor played Richard Burke, the older man that Monica dated on TV-series Friends?	Bruce Willis	Brad Pitt	Tom Selleck	David Arquette	Tom Selleck
Television	On TVs Friends, what was the name of the scientist that Phoebe loved?	Chris	David	Mike	Richard	David
Television	On TV show Friends, Joey and Chandler dated this same woman.	Kathy	Monica	Janice	Katie	Kathy
Television	What year did the popular television show The Fresh Prince of Bel-Air first hit the airwaves?	1998	1990	1988	1992	1990
Television	Who was Carlton Banks musical idol on the sitcom The Fresh Prince of Bel-Air?	James Guarneri	Prince	Tom Jones	Mel Torme	Tom Jones
Television	On the hit show The Fresh Prince Of Bel-Air, this actress played Jackie Ames, one of Wills best friends from his hometown of Philadelphia.	Tyra Banks	Nia Long	Halle Berry	Vivica A. Fox	Tyra Banks
Television	In the TV series The Fresh Prince of Bel-Air, Will had a girlfriend (Lisa) played by actress Nia Long, what was her last name ?	Smith	Brown	Wilkes	Johnson	Wilkes
Television	What state does the Banks family live in on the famous television show The Fresh Prince of Bel Air?	Texas	California	Philadelphia	New York	California
Television	How many children do Phillip and Vivian Banks have on the sitcom The Fresh Prince of Bel-Air?	4	3	1	2	4
Television	What was the name of the snooty butler in the TV series The Fresh Prince of Bel-Air?	Geoffrey	Solomon	Thurston	Joseph	Geoffrey
Television	On the popular sitcom The Fresh Prince of Bel-Air the role of Vivian Banks was played by two different actresses.	True	False			True
Television	What is the name of the university Will and Carlton attend on the TV show The Fresh Prince of Bel-Air?	University of Los Angeles	Fresno State	USC	LSU	University of Los Angeles
Television	What year did the hit television show The Fresh Prince of Bel-Air leave the airwaves?	1998	1992	1996	1999	1996
Television	In what year did the popular sitcom I Love Lucy first hit the airwaves?	1952	1953	1954	1951	1951
Television	Who portrayed Little Ricky, the character who frequently played the drums on I Love Lucy?	Ron Howard	Richard Keith	Desi Arnaz Jr.	Richard Thomas	Richard Keith
Television	What was the maiden name of Lucy Ricardo, portrayed by Lucille Ball on the sitcom I Love Lucy?	Robinson	Schwartz	Peterson	MacGillicuddy	MacGillicuddy
Television	Ricky Ricardo from the TV series I Love Lucy works in which nightclub?	CBGBs	Webster Hall	Hard Rock Cafe	Tropicana	Tropicana
Television	Which actress and singer played the role of landlady Ethel Mertz on the popular sitcom I Love Lucy?	Mary Jane Croft	Kathryn Card	Elizabeth Patterson	Vivian Vance	Vivian Vance
Television	This actress appeared on the show I Love Lucy as Lucys snooty friend, Mrs. Caroline Appleby.	Lucretia Ball	Doris Singleton	Elizabeth Patterson	Kathryn Cord	Doris Singleton
Television	What is the birth name of Desi Arnaz, who starred in I Love Lucy as Cuban orchestra leader Ricky Ricardo?	Desi Arnaz	Juan Castro de Silva	Frank Perez	Desiderio Alberto Arnaz 3rd	Desiderio Alberto Arnaz 3rd
Television	One of the famous Marx Brothers appeared on the TV show I Love Lucy.	True	False			True
Television	During the 1956-1957 season of I Love Lucy, Ricky Ricardo opened up his own nightclub. What was its name?	Ricky Ricardo Babaloo Club	Lucy and Rickys	Ricks Club	Ricky and Lucys	Ricky Ricardo Babaloo Club
Television	On the sitcom I Love Lucy, this actor played Lucy and Ricky Ricardos landlord Fred Mertz.	Fred Mac Murray	William Demarest	Bub Connolly	William Frawley	William Frawley
Television	Who was the only actor to play the same character in the movie M*A*S*H and on the TV show M*A*S*H?	Loretta Swit	Jamie Farr	Alan Alda	Gary Burghoff	Gary Burghoff
Television	At the end of the third season of M*A*S*H actor McLean Stevenson decided to leave the show. What happened to his character Henry Blake?	His homebound plane was shot down	Transferred to Tokyo	Returned home to Illinois	Killed by a North Korean sniper	His homebound plane was shot down
Television	Though disguised, this psychotic CIA Spy from the TV show M*A*S*H was easily recognizable in each of his visits to the 4077th.	Colonel Flagg	Colonel Freedman	Colonel Fetterhoff	Colonel Feldman	Colonel Flagg
Television	On the TV show M*A*S*H, in order to make Charles feel better, Radar asks Charles parents to send him what childhood artifact?	A Red and green scarf	A wooden runner sled	A Tchaikovsky music box	A Toboggan cap	A Toboggan cap
Television	After Hawkeye and Trapper destroy an overly war-promoting film in the TV series M*A*S*H, they decide to re-shoot Yankee Doodle Doctor. What comedians do they imitate in their version?	Groucho and Harpo	Abbott and Costello	Laurel and Hardy	Martin and Lewis	Groucho and Harpo
Television	Which of these actors did not appear as a guest star on the TV show M*A*S*H?	Donald Sutherland	Leslie Nielsen	Pat Morita	John Ritter	Donald Sutherland
Television	When Hawkeye from the series M*A*S*H has a severe case of insomnia, he comes to believe that the war will end if he gives what to the North Koreans?	Swamps still	Officers club	Latrine	Antique desk	Latrine
Television	Which morale boosting event, featured in the series M*A*S*H, was not held during the command of Colonel Potter?	The Bonfire (of unnecessary camp items)	Races of rolling hospital beds	4077th Olympics	Kentucky Derby Day	Races of rolling hospital beds
Television	Which of these characters was not made up by the 4077th staff on the TV show M*A*S*H?	Private Lamb	Colonel Bloodworth	Captain Tuttle	Major Murdock	Colonel Bloodworth
Television	In the Pilot episode of M*A*S*H, Hawkeye and Trapper set up a raffle to win two days in Tokyo with a beautiful nurse. Who was the nurse, and who won the raffle?	Nurse Kelleye, Radar won	Nurse Dish, Mulcahy won	Nurse Bigalow, Igor won	Nurse Able, Rizzo won	Nurse Dish, Mulcahy won
Television	In an early episode of the show M*A*S*H, Harry Morgan, who later played Colonel Potter, guest starred in a different role. What was the name of his character?	General Korshak	General Steele	General Kent	Colonel Brighton	General Steele
Television	Which trick has not been played on Frank Burns in the TV series M*A*S*H?	Egg in the helmet	Toilet plunger in place of gun	Snake in the bed	Removed latrine walls while he was using it	Snake in the bed
Television	What is Frank Burns middle name on the show M*A*S*H?	Madison	Marion	Maurice	Marvin	Marion
Television	Which of these characters was played by George Morgan in the first episode of M*A*S*H?	Klinger (usually played by Jamie Farr)	Hawkeye (usually played by Alan Alda)	Hot Lips (usually played by Loretta Swit)	Father Mulcahy (usually played by William Christopher)	Father Mulcahy (usually played by William Christopher)
Television	What is Jerry Seinfelds favorite super hero?	Batman	Superman	Captain America	The Green Lantern	Superman
Television	On Seinfeld, what was the name of the business Elaine was a partner in, with her former publishing company boss?	Top of the Muffin to You	Soup Express	EJ Publishing	Pendant Publishing	Top of the Muffin to You
Television	In the final episode of Seinfeld, what charge were Elaine, George, Jerry and Kramer found guilty of, in a court of law?	Criminal Self Centeredness	Criminal Negligence	Criminal Indifference	Theft of a Marble Rye roll	Criminal Indifference
Television	On TV show Seinfeld, what was the name of Kramers business that allowed him to hire an intern from NYU?	Kramerica Industries	Kramer Publishing	Kramers Collectibles	Kramers New York Tours	Kramerica Industries
Television	Jerry Seinfeld had a mountain bike made by a popular manufacturer hanging up in his hallway for most of the series. At some point  the original bike was swapped out for a new one, made by this manufacturer.	Schwinn	Klein	Trek	Specialized	Klein
