Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
People	Which U.S. President was targeted for assassination by a foreign leader three months after he left office?	Jimmy Carter	George H.W. Bush	Harry S. Truman	Dwight D. Eisenhower	George H.W. Bush
People	During the administration of which U.S. President, the last to be given lifetime Secret Service protection, were three attacks carried out against the White House?	Jimmy Carter	George H.W. Bush	Gerald R. Ford	William J. Clinton	William J. Clinton
People	Which U.S. President was the target of an assassination attempt during a state visit to the former Soviet republic of Georgia?	John F. Kennedy	George W. Bush	Richard M. Nixon	Ronald W. Reagan	George W. Bush
People	This Eddie married One Day at a Time star Valerie Bertinelli.	Eddie Murphy	Eddie Foy	Eddie Van Halen	Eddie Albert	Eddie Van Halen
People	Which Edward portrayed Lou Grant on the Mary Tyler Moore show?	Edward Asner	Edward Murrow	Edward Bradley	Edward Hooper	Edward Asner
People	This American journalists catch line was Hello America. This is London calling.	Ed McMahon	Eddie Foy	Ed Sullivan	Edward R Murrow	Edward R Murrow
People	On The Honeymooners, which was on the air from 1955 - 1956, Ed Norton was portrayed by which actor?	Art Carney	Eddie Foy	Ed Cole	Jackie Gleason	Art Carney
People	In 1920, this Eddie founded a company for outdoor clothing in Seattle.	Eddie Albert	Eddie Bauer	Eddie Van Halen	Eddie Foy	Eddie Bauer
People	When Elvis Presley appeared on this Eds TV show, the camera was only allowed to show him from the waist up.	Ed McMahon	Ed Sullivan	Ed Asner	Ed Robinson	Ed Sullivan
People	Who portrays Edward in the 1990 movie Edward Scissorhands, which tells the story of an artificial man who had scissors instead of hands?	Kurt Russell	Oscar Wide	Johnny Depp	Eddie Albert	Johnny Depp
People	For more than 30 years this Ed used to say Heres Johnny.	Ed Bradley	Ed Sullivan	Ed Bauer	Ed McMahon	Ed McMahon
People	This actor, whose first name is Eddie, plays Oliver Wendell Douglas in Green Acres.	Eddie Murphy	Eddie Albert	Eddie Foy	Eddie Munster	Eddie Albert
People	This Eddie is famous for performing songs such as Drinkin My Baby Off My Mind (1976), You Dont Love Me Anymore (1978), I Love a Rainy Night (1980), Drivin My Life Away (1980), Step by Step (1981).	Eddie Van Halen	Eddie Murphy	Eddie Rabbit	Eddie Money	Eddie Rabbit
People	Two Tickets to Paradise, released in 1977 was this Eddies first hit.	Eddie Rabbit	Eddie Van Halen	Eddie Munster	Eddie Money	Eddie Money
People	Some of the characters, played by this Eddie are Axel Foley, Quick, and Professor Sherman Klump.	Eddie Rabbit	Eddie Foy	Eddie Albert	Eddie Murphy	Eddie Murphy
People	In Pretty Woman Edward Lewis picks up Vivian Ward, a beautiful prostitute, played by Julia Roberts.  Who portrayed Edward?	Richard Gere	Kevin Costner	Eddie Murphy	Bob Hope	Richard Gere
People	In 1981,this Ed  joined the staff of 60 Minutes, an investigative television newsmagazine on CBS News.	Edward G Robinson	Ed Bradley	Ed Norton	Ed Asner	Ed Bradley
People	Which actress is famous for playing Lisa in the 1985 movie Weird Science?	Kelly LeBrock	Kelly Leeds	Kelly Bundy	Kelley Moore	Kelly LeBrock
People	Kellie Shanygne Williams portrayed Laura Winslow on which television sitcom?	Full House	The Cosby Show	Life Goes On	Family Matters	Family Matters
People	Kellie Martin, famous for portraying Becca Thatcher in Life Goes On, also played Dr. Lucy Knight on which popular show?	Scrubs	Grays Anatomy	ER	House	ER
People	Which of these songs was not recorded by Kelly Clarkson, the first winner of the reality TV show American Idol?	Since U Been Gone	Beautiful Disaster	Behind These Hazel Eyes	In The Arms of The Angels	In The Arms of The Angels
People	Kelly Preston, who played Linda in Addicted to Love, married which famous actor in 1991?	Nicholas Cage	Dennis Quaid	John Travolta	Jeff Bridges	John Travolta
People	Kelly Rippa, host of  Live with Regis and Kelly, co-stars with which actress on the sitcom Hope and Faith?	Hope Ford	Faith Ford	Hope Shanowski	Faith Hill	Faith Ford
People	In 2003, Kelly Osbourne recorded a duet with her father, Ozzy Osbourne, which Black Sabbath song?	Papa Dont Preach	One Word	Changes	Shut up	Changes
People	What is the birth name of Kelly Rowland, one of the founding members of the successful musical group Destinys Child?	Kellie Diane Rowland	Kelendria Trene Rowland	Kellie Louise Rowland	Kelly Trene Rowland	Kelendria Trene Rowland
People	In the movie The Scorpion King, actress Kelly Hu co-starred with which former WWF wrestling champion?	The Rock	Sean Micheals	Brett Hart	Hulk Hogan	The Rock
People	The popular musical Singin in The Rain, released in 1952 starred dancer/actor Art Kelly.	False	True			False
People	Mostly known as a hero, Vlad Dracula was born in a noble family. His surname comes from the order to which his father belonged. What was its name?	The Order of Templars	The Order of Saint-John	The Order of the Dragon	The Order of the Hatchet	The Order of the Dragon
People	Once enthroned, Vlad became famous for his favourite torture - the impalement. It earned him this nickname, which meant the impaler.	Radu	The Ottoman	Mircea	Tepes	Tepes
People	Dracula was a great defender of Christianity - he built 5 monasteries. That is why he initially had the blessing of this authority.	The local clergy	The Orthodox Patriarch	The Christian church in Romania	The Vatican	The Vatican
People	The title count was invented by Bram Stoker in his famous novel. This is what the real title of Dracula was.	Tsar	King	Duke	Prince	Prince
People	The Order to which his family belonged fought against this empire.	Russian	Ottoman	Austro-Hungarian	Roman	Ottoman
People	At the age of 45 Dracula was killed in a battle. This is what happened to him after his death.	His body was thrown in a river.	He was proclaimed a National patron.	His head was cut off.	He was buried in the place of the battle.	His head was cut off.
People	In the mid 1980s a Dracula disease was found. Its characteristics included pointed teeth, excessive hair, extreme sensitivity to light, and the need for blood. This is the medical name of the disease.	Sickle Cell Anemia	Hematology	Raynauds phenomenon	Porphyria	Porphyria
People	These people are not doomed to become a vampire according to Romanian legends.	Illegitimate children	Homeless people	The seventh son of a seventh son	Unbaptized children	Homeless people
People	Parents in Romania used to threaten their children by telling them that Dracula would come if they were not good.	True	False			True
People	Draculas mansion was in Novi Sad.	False	True			False
People	In 1967, John Lennon of the Beatles bought an island called Dorinish which was located in what part of the world?	Mediterranean Sea	Sea of Japan	Ireland	Caribbean Sea	Ireland
People	Pope John Paul II, the first non-Italian Pope since 1522, was born in which European country?	Germany	Poland	Spain	The Netherlands	Poland
People	Which one of these statements about U.S. President John F. Kennedy is true?	He was a devoted Evangelical Presbyterian.	He was the first U.S. President born in the 20th century.	He was the 36th President of the United States.	He was born in Boston, Massachusetts.	He was the first U.S. President born in the 20th century.
People	The famous pirate Long John Silver, a fictional character from the book Treasure Island, has what body part missing?	Leg	Ear	Arm	Hand	Leg
People	What was the nickname of John Simon Ritchie-Beverly, member of English punk band The Sex Pistols?	Sid Vicious	Jon the Bomb	Johnny Rotten	John Lock	Sid Vicious
People	According to the Canonical Gospels, how did Saint John the Baptist die?	He was hanged.	He drowned.	He was beheaded.	He was crucified.	He was beheaded.
People	John Locke, a character from the television series Lost, was named after what real historical figure?	A philosopher	A fictional character from Mark Twains books.	A musician	A sailor	A philosopher
People	Which one of these names of popular musicians is the real birthname of that musician?	Elton John	Jon Bon Jovi	John Frusciante	John Paul Jones	John Frusciante
People	Which American author, born in 1955, wrote the bestselling books A Time to Kill, The Pelican Brief, The Client, The Runaway Jury and The Firm?	Jonathan Swift	John Grisham	John D. Fitzgerald	John Updike	John Grisham
People	Which one of these famous Western movies did not star American actor John Wayne?	The Good, the Bad and the Ugly	The Alamo	How the West Was Won	The Man Who Shot Liberty Valance	The Good, the Bad and the Ugly
People	Who were the Spanish monarchs who funded the discovery of the New World?	Elizabeth and Sir Francis Drake	Catherine and Peter the Great	Henry and Jane Seymour	Ferdinand and Isabella	Ferdinand and Isabella
People	Which of the following historic persons makes up a famous duo with Julius Caesar as one half?	Octivia the Younger	Ankes-en-aten	Cleopatra	Agrippina	Cleopatra
People	Who was the other half of this famous twosome: Mark Antony and ...?	Caludia	Calpurinaia	Cleopatra	Agrippina	Cleopatra
People	Who was the long-suffering wife of the Greek god Zeus?	Hera	Juno	Aphrodite	Athena	Hera
People	Which of the following women was not a wife of King Henry VIII of England?	Anne Hathaway	Catherine of Aragon	Catherine Parr	Anne Bolyen	Anne Hathaway
People	Who was the husband of Archduchess Marie Antoinette of Austria?	Louis XIV	Napoleon	Louis XVI	Louise XV	Louis XVI
People	Who was Napoleons favorite wife?	Queem Beatrice	Josephine	Marie Louise	Elizabeth I	Josephine
People	Aside from his One God, who was the human love in Egyptian Pharaoh Akhenatens life?	Hatshepsut	Cleopatra	Nerferatari	Nefertiti	Nefertiti
People	Who was the great love of Italian poet Dante Alighieris life?	Angelina	Beatrice	Christina	Geraldine	Beatrice
People	In the 1897 play Cyrano de Bergerac, who was the one love of the great-nosed poet?	Roxanne	Manuella	Susan	Consuella	Roxanne
People	Old West gunman Harvey Logan was also known as Kid Curry.	False	True			True
People	Frank James became a shoe salesman after giving up the outlaw life.	False	True			True
People	Old West outlaw Jesse James formed a gang with Cole Younger.	True	False			True
People	Newspapers sometimes mistakenly listed the name of an infamous Old West gunman as Johnny Ringgold instead of Johnny Ringo.	False	True			True
People	Notorious Old West outlaw Tom Ketchum was also known as Tom Terrific.	False	True			False
People	Old West gunman William Brocius was also known as Wild Bill.	False	True			False
People	Outlaw William Brooks was known also by the nickname Buffalo Bill.	True	False			True
